url,title,author,date,mileage,overall_rating,Overall,Value,Reliability,Quality,Styling,Comfort,pros,cons,full_review,recommendation
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=3&vehicleid=409891&intent=buy-new,"Excellent car, if you want the Mercedes ride",Gilligan,"on Saturday, October 8, 2011","I own this car - My approximate mileage is 13,000",overall rating 8 of 10,10-Aug,10-Sep,10-Sep,10-Sep,10-Sep,10-Sep,"""Perfect design, fit, finish and ride""","""Almost too refined for the ""driver""""","""Best car I've ever owned or driven, and I've owned BMW, Audi, Honda and VW. The 2011 MB E350 is solid, smooth, stable, super quiet, comfortable, reliable, and well engineered. The materials are incredible, the fit and finish is second to none and the overall dynamics of the car are unmatched. Of all cars on the market today, you'll be hard pressed to find a better all-rounder. I have the E350 with sport. My only negative comment is that the car is so refined, that the input to the driver just isn't there like it is on a 535 or A6. If you are a ""driver"" and enjoy driving a car in a sporty manner, be sure to test drive the competitors too. The MB is so quiet and refined, you kinda miss that seat of your pants feedback drivers cherish. Otherwise, the MB is pretty well perfect.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=3&vehicleid=409891&intent=buy-new,Fantastic driving car...It's a joy to drive!!,Frosty,"on Monday, November 14, 2011","I own this car - My approximate mileage is 20,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,,,"""The car has been perfect since day one in December 2009 when I got it. With the 7 speed auto transmission and the V6 I can get 30 MPG on the highway, if I keep it under 75...It's a really great car.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=3&vehicleid=409891&intent=buy-new,"Great car, great improvement",Benz,"on Tuesday, January 24, 2012","I own this car - My approximate mileage is 15,900",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Power, Styling, Interior Gadgets""","""Traction Control""","""I had an 2008 E350 and decided to upgrade at lease end to the 2011 E550. Mercedes hit the mark and the V8 engine is entirely too much fun for a guy who likes to push the envelope on speed and acceleration. The interior space is well thought through, plenty of storage space and everything just connects seamlessly. I think this car is really perfect for me and my needs. I have only two issues. 1. I have a 400 h.p. V8 engine and whenever I need to rapidly accelerate from a stopped position my tires slip up something terribly and I start slower than if I still owned a E350. My suggestion, regardless of where you live (I live in sunny Southern Texas), get the 4 matic. The traction is just terrible. 2) The second issue pertains to a manufacturing defect that the dealership can't seem to address correctly. The dash piece at the foot of the inside windshield has a ""loose clip"" and vibrates to the point it drives me nuts. I took it to the dealership and they fixed it, only to leave me with a new vibration in the same part, just closer to the center. I will take it in again, but I have to give the car up for a day and it is really inconvenient. The traction and defect aside, without hesitation I recommend this car and believe Mercedes got the E550 right.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=4&vehicleid=409891&intent=buy-new,"Beautiful exterior design, quick and sure footed",woodford,"on Saturday, December 3, 2011","I own this car - My approximate mileage is 24,000",overall rating 8 of 10,10-Aug,10-Aug,10-Sep,,10-Sep,10-Aug,"""looks, highway driving, pep of v-6""","""column drive, park, reverse, nav system""","""My wife drives this car on a daily basis and she loves the ride, she does not like the harsher ride of the BMW. I am the highway driver and really like the smooth performance and zip. The interior is nice and clean, but am not a fan of the nav, radio, cd system, too complicated.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=4&vehicleid=409891&intent=buy-new,Magnificent Beauty,John,"on Friday, November 2, 2012","I own this car - My approximate mileage is 42,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Design, Technology, Comfort, Quality""","""Shoulda got the Premium 2 Package""","""I was the first owner of the E350 Coupe in Flodida. I now have 42K on this car and I still love it. It still turns heads everywhere. Its design theme is so well thought out. I think they designed the coupe first and then they unfortunately tried to make it work in the sedan. The technology is wonderful and reliable. I'm sure there is a BMW somewhere that handles a little better; but, not as comfortable, beautiful or reliable. I don't think I will ever own another car without a panoramic roof. I will keep this car till the complete redesign comes out in 2016 and I will buy another if it is as well executed.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=4&vehicleid=409891&intent=buy-new,"Truly the most solid, comfortable and stylish car.",Chris,"on Sunday, April 13, 2014","I own this car - My approximate mileage is 66,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,,,"""I've owned this car for over three years and have to say it is by far the nicest vehicle I've owned. I've had no maintenance issues and continue to enjoy driving it every time I get behind the wheel.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=4&vehicleid=409891&intent=buy-new,"This car is the real ""driving machine!""",Zeeman,"on Sunday, August 7, 2016","I own this car - My approximate mileage is 14,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""So much fun to drive, very handsome car.""","""None, love everything about this car.""","""Took ownership of this vehicle as soon as it arrived from Germany. Never have I driven a car like this. Handling and awesome V6 power is so much more than I expected, similar to driving a Porsche! The 302 horses are always there when I need them. To me, it is the best designed E-Class to come along in a long time. Awesome job MB!!""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=4&vehicleid=409891&intent=buy-new,"Wow, this car is incredible!",HM,"on Wednesday, July 16, 2014","I own this car - My approximate mileage is 18,000",overall rating 9 of 10,10-Sep,10-Sep,10-Oct,10-Sep,10-Sep,10-Sep,,,"""Purchased this car for my wife January of this year and she loves it. We had a 1991 300 D with nearly 500k miles over 14 years. We've waited since 2005 to buy another MBZ diesel because we felt Mercedes never made a quality diesel since the 300 D until this 250 BT. 4 Matic with snow tires makes this car stick to the road in the winter. This car does not put a sneaker down wrong on the road. Very comfortable. Controls take a bit to master but it is fairly logical. The only complaint my wife has is the navigation...no car is perfect. Mileage is incredible (she averages over 40 mpg). Solid and quiet. Torque available at low RPM. Car gets off the line quickly (for a diesel) and has nice power for passing. Really gives a driver a lot of confidence and security on the road. We plan to own this one for $500k+ miles if possible.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=5&vehicleid=409891&intent=buy-new,Love this car,Keith,"on Sunday, March 16, 2014","I own this car - My approximate mileage is 38,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Great Value""",,"""One of the best, most reliable cars I have ever owned.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=5&vehicleid=409891&intent=buy-new,LOVE THIS CAR,RGV Mercedes,"on Friday, October 19, 2012","I own this car - My approximate mileage is 2,000",overall rating 9 of 10,10-Sep,10-Sep,10-Sep,10-Oct,10-Sep,10-Sep,"""Love the backup camera""","""Should have gotten park assist for front""","""I owned 2008 CLK convertible that was totaled last year. Was leary of getting another convertible, and got an R Class, but was drawn back to the new E 350 convertible. What an upgrade from the CLK....the controls, the ride and I love the air deflector above the windshield. Even on 100 degree days, crank up the A/C and deflect the wind, and it's very comfortable....especially with cooled seats. Black on black with a black top is super sharp. Also love the Sirus Weather Radar....clouds ahead?? Check if it's rain.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=5&vehicleid=409891&intent=buy-new,So glad I bought it,Otis Finklestein,"on Monday, April 20, 2015","I own this car - My approximate mileage is 25,000",overall rating 9 of 10,10-Sep,10-Aug,10-Oct,10-Sep,10-Oct,10-Sep,"""Solid. Great gas mileage/power, 10 GB music regis""","""Oil change $200-300 every 10k miles.""","""I purchased this car last September with 18,000 miles. I love the car. I traded in a Honda Accord and the Mercedes is a much nicer car. It has great acceleration when needed, but still gets excellent gas mileage. It is not as fun to drive as my wife C350, but road trips are a pleasure. Make sure you have a warranty as any repairs will cost you both arms and both legs, but some things are just worth it.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/e-class/2016/e400-4matic-consumer_reviews/?p=5&vehicleid=409891&intent=buy-new,Stay away from trouble!,Tavi,"on Wednesday, November 2, 2011","I own this car - My approximate mileage is 30,000",overall rating 4 of 10,10-Apr,6/10; 6/10,,,10-Aug,10-Aug,"""Beautifull car. Nice engine.""","""Poor reliability and service.""","""I bought this car (E5504MATIC) thinking I will not have to worry about a car for a while. At 18000 miles I had to change the first set of rotors-brake paddles. And AGAIN at 28000. Now, at 29000 the steering wheel vibrates at high speeds. I got on this site to see the trade-in value...""",Likely to recommend this car? (1-10): 2
